OrderID,OrderDate,CustomerID,CustomerName,Segment,Country,Region,Category,Product,Quantity,UnitPrice,Discount,ShippingCost,PaymentMethod,OrderStatus
ORD-101109,2023-11-26,CUST-00431,Priya Martinez,Small Business,France,Europe,Beauty,Hair Dryer,2,13.39,0.0,17.09,Credit Card,Completed
ORD-106235,2023-10-26,CUST-00714,Ana Costa,Enterprise,Germany,Europe,Beauty,Hair Dryer,4,53.39,0.0,23.79,Credit Card,Completed
ORD-103748,2024-05-24,CUST-00055,Grace Jones,Consumer,France,Europe,Office,Desk Organizer,1,41.6,0.1,5.19,Credit Card,Completed
ORD-103048,2023-07-22,CUST-00378,James Kumar,Consumer,India,Asia,Electronics,USB-C Cable,2,66.19,0.0,2.18,PayPal,Completed
ORD-103557,2023-05-20,CUST-00804,Noah Dubois,Small Business,Mexico,South America,Office,Wireless Mouse,1,4.69,0.2,20.29,Debit Card,Completed
ORD-105261,2024-01-27,CUST-00677,Chen Kumar,Consumer,United States,North America,Office,Desk Organizer,1,33.31,0.0,6.15,Debit Card,Completed
ORD-103449,2023-09-06,CUST-00070,James Muller,Consumer,Germany,Europe,Home & Kitchen,Blender,3,38.04,0.0,20.39,PayPal,Completed
ORD-102636,2024-09-16,CUST-00609,Grace Tanaka,Consumer,France,Europe,Apparel,Baseball Cap,1,76.59,0.0,12.35,Credit Card,Returned
ORD-105180,2024-09-20,CUST-00434,Grace Davis,Consumer,France,Europe,Sports & Outdoors,Resistance Bands,1,110.95,0.2,9.51,Credit Card,Completed
ORD-100769,2023-09-24,CUST-00094,Hiro Rossi,Consumer,United States,North America,Office,Desk Organizer,1,19.55,0.0,,Credit Card,Completed
ORD-106378,2024-06-12,CUST-00163,,Consumer,France,Europe,Apparel,Denim Jacket,1,54.17,0.15,4.02,PayPal,Completed
ORD-104587,2023-12-22,CUST-00217,Linda Muller,,United Kingdom,Europe,Apparel,T-Shirt,1,76.38,0.0,20.33,Credit Card,Completed
ORD-106856,2024-04-05,CUST-00619,Liam Costa,Enterprise,Canada,North America,Electronics,Laptop Stand,1,115.18,0.0,16.21,Credit Card,Completed
ORD-104109,2024-07-02,CUST-00161,John Rodriguez,Consumer,France,Europe,Beauty,Sunscreen SPF50,1,41.24,0.1,8.9,Credit Card,Completed
ORD-100618,2024-07-16,CUST-00031,Tom Brown,Small Business,Germany,Europe,Electronics,Laptop Stand,2,68.29,0.0,15.85,Credit Card,Completed
ORD-101920,2023-06-15,CUST-00441,Linda Martinez,Consumer,United States,North America,Sports & Outdoors,Yoga Mat,1,59.0,0.2,6.29,Credit Card,Completed
ORD-102139,2024-12-05,CUST-00656,Carlos Johnson,Small Business,Singapore,Asia,Apparel,Wool Socks,2,21.54,0.05,5.34,Credit Card,Completed
ORD-104379,2024-04-01,CUST-00142,John Johnson,Small Business,Japan,Asia,Sports & Outdoors,Resistance Bands,1,173.92,0.0,22.82,Credit Card,Completed
ORD-100796,2024-08-07,CUST-00273,Robert Rossi,Consumer,Spain,Europe,Office,Notebook Set,1,56.12,0.1,11.3,Gift Card,Completed
ORD-104322,2023-09-29,CUST-00297,Elizabeth Brown,Small Business,United Kingdom,Europe,Sports & Outdoors,Hiking Backpack,2,138.45,0.15,15.81,Credit Card,Completed
ORD-106588,2023-11-13,CUST-00626,Olivia Khan,Consumer,UNITED KINGDOM,Europe,Apparel,Baseball Cap,1,49.62,0.05,14.48,Bank Transfer,Completed
ORD-100638,2023-08-07,CUST-00094,Hiro Rossi,Consumer,United States,North America,Electronics,Bluetooth Speaker,3,97.23,0.0,7.75,Debit Card,Returned
ORD-104443,2024-06-05,CUST-00163,Liam Martinez,Consumer,France,Europe,Apparel,Wool Socks,3,82.3,0.0,3.86,Credit Card,Completed
ORD-105102,2024-05-30,CUST-00480,Priya Kumar,Enterprise,Mexico,South America,Apparel,Running Shoes,1,12.12,0.0,17.26,Bank Transfer,Returned
ORD-100385,2024-09-14,CUST-00525,Ana Zhang,Small Business,United States,North America,Sports & Outdoors,Resistance Bands,2,155.73,0.05,2.23,PayPal,Completed
ORD-105706,2024-08-16,CUST-00260,Sofia Brown,Small Business,Australia,Oceania,Office,Standing Desk Mat,1,50.87,0.2,20.49,Credit Card,Cancelled
ORD-101326,2024-03-27,CUST-00052,Elizabeth Zhang,Consumer,Italy,Europe,Sports & Outdoors,Resistance Bands,1,18.08,0.05,17.52,Gift Card,Completed
ORD-106028,2023-08-14,CUST-00647,,Consumer,Canada,North America,Home & Kitchen,Coffee Maker,1,111.75,0.15,16.48,PayPal,Completed
ORD-102165,2024-01-07,CUST-00100,Elizabeth Costa,Small Business,Italy,Europe,Sports & Outdoors,Water Bottle,2,101.31,0.0,22.0,PayPal,Completed
ORD-103655,2023-06-26,CUST-00022,Robert Khan,Small Business,France,Europe,Office,Wireless Mouse,3,51.12,0.0,23.44,Debit Card,Completed
ORD-105894,2024-09-18,CUST-00733,James Johnson,Consumer,Canada,North America,Home & Kitchen,Blender,1,133.77,0.0,24.81,Credit Card,Completed
ORD-105442,2024-07-08,CUST-00156,Noah Muller,Small Business,Brazil,South America,Apparel,Wool Socks,1,83.88,0.0,3.83,Bank Transfer,Completed
ORD-101178,2024-03-03,CUST-00583,Priya Tanaka,Consumer,Germany,Europe,Electronics,Laptop Stand,1,212.6,0.0,7.71,Debit Card,Completed
ORD-100158,2024-01-31,CUST-00842,Hiro Silva,Enterprise,United States,North America,Electronics,Smartphone Case,1,117.08,0.0,5.3,Bank Transfer,Completed
ORD-100439,2023-09-27,CUST-00283,Mia Davis,Small Business,United States,North America,Sports & Outdoors,Hiking Backpack,1,12.08,0.0,10.6,PayPal,Returned
ORD-104505,2024-08-17,CUST-00573,Michael Miller,Small Business,Italy,Europe,Apparel,Wool Socks,1,88.29,0.1,21.47,PayPal,Completed
ORD-103644,2023-11-17,CUST-00056,Noah Davis,Small Business,Japan,Asia,Electronics,Headphones,1,164.46,0.05,21.77,Credit Card,Completed
ORD-100670,2024-08-25,CUST-00613,Olivia Smith,Consumer,India,Asia,Home & Kitchen,Throw Pillow,1,143.11,0.0,,PayPal,Completed
ORD-101570,2023-08-14,CUST-00058,Lucas Kumar,Consumer,Brazil,South America,Home & Kitchen,Throw Pillow,3,82.35,0.1,10.89,Gift Card,Completed
ORD-104475,2023-07-27,CUST-00395,Ana Johnson,Consumer,United States,North America,Beauty,Sunscreen SPF50,1,36.82,0.0,8.63,Credit Card,Completed
ORD-101238,2024-01-19,CUST-00297,Elizabeth Brown,Small Business,United Kingdom,Europe,Electronics,Laptop Stand,1,120.01,0.0,9.26,Credit Card,Completed
ORD-105891,2024-05-21,CUST-00255,Lucas Smith,Consumer,Brazil,South America,Home & Kitchen,Storage Bin,1,97.25,0.15,20.35,Gift Card,Completed
ORD-102921,2024-09-09,CUST-00556,Lucas Rossi,Small Business,Canada,North America,Electronics,USB-C Cable,3,38.06,0.0,18.02,Credit Card,Completed
ORD-102305,2023-09-24,CUST-00033,Lucas Davis,Consumer,United States,North America,Home & Kitchen,Coffee Maker,1,20.15,0.0,20.24,Credit Card,Completed
ORD-106795,2023-10-17,CUST-00801,Lucas Zhang,Small Business,INDIA,Asia,Apparel,Running Shoes,1,29.61,0.1,15.08,Debit Card,Completed
ORD-105374,2024-06-04,CUST-00490,Fatima Jones,,United States,North America,Electronics,Headphones,4,92.29,0.0,4.34,Debit Card,Completed
ORD-105179,2024-03-14,CUST-00421,Sofia Smith,Consumer,United Kingdom,Europe,Home & Kitchen,Blender,1,116.56,0.15,2.2,Debit Card,Completed
ORD-104386,2024-09-20,CUST-00690,Grace Nakamura,Consumer,Germany,Europe,Home & Kitchen,Storage Bin,1,42.11,0.1,2.9,PayPal,Completed
ORD-105694,2024-03-22,CUST-00756,James Williams,Small Business,Germany,Europe,Electronics,Headphones,1,175.42,0.15,2.3,Credit Card,Completed
ORD-104939,2023-06-08,CUST-00766,Yuki Smith,Small Business,UNITED STATES,North America,Electronics,Bluetooth Speaker,3,124.25,0.0,12.35,Debit Card,Completed
ORD-106189,2024-09-21,CUST-00523,Ana Johnson,Consumer,Germany,Europe,Beauty,Sunscreen SPF50,1,39.96,0.0,24.4,Credit Card,Completed
ORD-103204,2024-05-17,CUST-00152,Ahmed Brown,,United States,North America,Beauty,Sunscreen SPF50,3,12.07,0.0,17.4,Credit Card,Completed
ORD-104123,2024-11-07,CUST-00618,Linda Dubois,Consumer,India,Asia,Beauty,Sunscreen SPF50,2,19.74,0.0,15.0,Credit Card,Completed
ORD-106079,2024-08-10,CUST-00451,Raj Khan,Small Business,United Kingdom,Europe,Sports & Outdoors,Yoga Mat,1,24.02,0.0,4.86,Credit Card,Completed
ORD-103660,2024-02-09,CUST-00730,Elizabeth Zhang,Consumer,Brazil,South America,Beauty,Hair Dryer,1,39.94,0.0,24.55,Credit Card,Completed
ORD-101540,2024-08-31,CUST-00806,Wei Williams,Consumer,FRANCE,Europe,Apparel,Running Shoes,1,48.22,0.0,10.94,Debit Card,Completed
ORD-104916,2024-01-20,CUST-00630,Ahmed Brown,Small Business,Germany,Europe,Electronics,Headphones,1,137.71,0.15,16.0,Debit Card,Completed
ORD-106757,2024-08-29,CUST-00212,Mary Davis,Consumer,United States,North America,Apparel,Denim Jacket,1,81.7,0.0,,PayPal,Completed
ORD-103943,2024-09-28,CUST-00564,Chen Davis,Small Business,Brazil,South America,Office,Standing Desk Mat,1,55.15,0.0,20.71,Debit Card,Completed
ORD-103025,2024-08-08,CUST-00504,Olivia Tanaka,Consumer,United States,North America,Electronics,Bluetooth Speaker,2,76.75,0.0,8.56,PayPal,Completed
ORD-100462,2023-11-22,CUST-00487,Lucas Dubois,Consumer,Japan,Asia,Beauty,Lip Balm,1,58.86,0.0,13.37,Credit Card,Completed
ORD-104176,2024-05-26,CUST-00699,Mary Dubois,Consumer,United States,North America,Sports & Outdoors,Hiking Backpack,1,33.3,0.0,22.39,Debit Card,Completed
ORD-100814,2023-10-02,CUST-00264,Patricia Silva,Consumer,UNITED KINGDOM,Europe,Office,Standing Desk Mat,2,6.9,0.0,,Credit Card,Completed
ORD-102032,2024-02-14,CUST-00664,Noah Brown,Consumer,Italy,Europe,Electronics,USB-C Cable,1,49.14,0.0,18.52,Debit Card,Completed
ORD-105977,2024-05-31,CUST-00484,Hiro Jones,Small Business,Spain,Europe,Apparel,Denim Jacket,1,48.0,0.0,6.67,Credit Card,Completed
ORD-103934,2023-10-17,CUST-00836,Chen Johnson,Enterprise,Brazil,South America,Office,Desk Organizer,1,57.21,0.15,10.58,Gift Card,Completed
ORD-101794,2024-04-22,CUST-00081,David Costa,Small Business,Canada,North America,Electronics,Laptop Stand,1,72.38,0.0,12.85,PayPal,Completed
ORD-101055,2024-05-05,CUST-00402,Priya Tanaka,Consumer,United States,North America,Beauty,Lip Balm,1,36.78,0.1,23.23,Credit Card,Completed
ORD-103656,2023-12-05,CUST-00127,Ana Davis,Small Business,France,Europe,Sports & Outdoors,Yoga Mat,2,74.46,0.05,19.84,Credit Card,Returned
ORD-103216,2024-02-12,CUST-00558,Robert Silva,Small Business,United States,North America,Home & Kitchen,Storage Bin,4,105.13,0.0,21.72,Bank Transfer,Completed
ORD-102219,2024-08-22,CUST-00003,Ana Khan,Small Business,United States,North America,Apparel,Denim Jacket,1,27.28,0.0,8.07,Credit Card,Completed
ORD-101807,2024-05-10,CUST-00324,Tom Jones,Consumer,United States,North America,Sports & Outdoors,Camping Tent,2,12.28,0.0,19.4,Debit Card,Returned
ORD-104402,2023-07-12,CUST-00761,Liam Rodriguez,Consumer,United Kingdom,Europe,Office,Standing Desk Mat,1,12.51,0.0,18.6,Credit Card,Completed
ORD-105766,2024-10-20,CUST-00758,,Small Business,Singapore,Asia,Electronics,USB-C Cable,2,94.8,0.0,9.01,Credit Card,Completed
ORD-106744,2024-03-14,CUST-00505,Priya Silva,Small Business,Australia,Oceania,Office,Standing Desk Mat,-1,61.44,0.0,7.41,Credit Card,Completed
ORD-101181,2023-09-30,CUST-00670,David Williams,Consumer,India,Asia,Sports & Outdoors,Hiking Backpack,1,89.92,0.0,13.51,Credit Card,Completed
ORD-100178,2024-04-08,CUST-00045,Grace Zhang,Consumer,Spain,Europe,Home & Kitchen,Cutting Board,2,14.37,0.0,11.56,Credit Card,Completed
ORD-103774,2024-04-18,CUST-00298,James Nakamura,Consumer,United States,North America,Sports & Outdoors,Water Bottle,1,88.41,0.0,8.83,PayPal,Completed
ORD-102158,2024-05-22,CUST-00497,Liam Rossi,Consumer,United States,North America,Electronics,Headphones,1,143.86,0.0,6.13,PayPal,Completed
ORD-100737,2024-12-16,CUST-00342,Sofia Kumar,Small Business,United Kingdom,Europe,Apparel,Baseball Cap,2,48.62,0.0,11.82,Credit Card,Completed
ORD-106305,2024-07-16,CUST-00830,Fatima Costa,Consumer,Spain,Europe,Apparel,Baseball Cap,1,50.69,0.0,6.02,Credit Card,Returned
ORD-104897,2024-05-22,CUST-00095,Raj Jones,Consumer,France,Europe,Home & Kitchen,Throw Pillow,1,103.76,0.0,15.25,Credit Card,Completed
ORD-104472,2024-03-02,CUST-00217,Linda Muller,Consumer,United Kingdom,Europe,Sports & Outdoors,Camping Tent,1,116.51,0.0,18.63,Credit Card,Completed
ORD-104725,2024-04-22,CUST-00268,Fatima Miller,Enterprise,Spain,Europe,Electronics,Headphones,1,134.39,0.15,9.31,Bank Transfer,Completed
ORD-103895,2024-07-04,CUST-00521,Lucas Nakamura,Small Business,Australia,Oceania,Home & Kitchen,Throw Pillow,1,45.14,0.0,2.46,Credit Card,Completed
ORD-100690,2024-08-20,CUST-00387,Robert Rodriguez,Small Business,United States,North America,Sports & Outdoors,Camping Tent,1,33.34,0.0,5.82,Credit Card,Completed
ORD-106773,2023-07-29,CUST-00405,Wei Zhang,Consumer,Canada,North America,Apparel,Baseball Cap,4,47.3,0.0,17.28,Credit Card,Completed
ORD-101534,2024-12-21,CUST-00303,Yuki Martinez,Consumer,Canada,North America,Home & Kitchen,Throw Pillow,1,12.82,0.0,22.53,Debit Card,Completed
ORD-100192,2024-12-19,CUST-00024,Wei Rodriguez,Consumer,United Kingdom,Europe,Apparel,Wool Socks,2,74.17,0.0,2.97,Credit Card,Completed
ORD-102949,2024-09-28,CUST-00045,Grace Zhang,Consumer,Spain,Europe,Electronics,Headphones,2,185.09,0.0,14.47,Bank Transfer,Returned
ORD-102274,2024-07-11,CUST-00212,Mary Davis,Consumer,United States,North America,Office,Desk Organizer,1,18.57,0.1,18.62,Credit Card,Completed
ORD-100653,2023-07-25,CUST-00153,Priya Nakamura,Consumer,JAPAN,Asia,Home & Kitchen,Cutting Board,2,128.0,0.2,9.88,PayPal,Completed
ORD-105876,2024-08-12,CUST-00489,Jennifer Muller,Small Business,Germany,Europe,Electronics,Bluetooth Speaker,2,51.59,0.0,14.06,Debit Card,Returned
ORD-105427,2024-07-09,CUST-00105,Lucas Jones,, united kingdom ,Europe,Electronics,Bluetooth Speaker,2,26.52,0.0,5.53,Bank Transfer,Completed
ORD-102088,2024-09-24,CUST-00622,Patricia Kumar,Small Business,Australia,Oceania,Sports & Outdoors,Hiking Backpack,1,96.88,0.1,8.51,Gift Card,Completed
ORD-102639,2023-12-10,CUST-00638,Noah Brown,Enterprise,FRANCE,Europe,Sports & Outdoors,Yoga Mat,3,131.64,0.0,7.53,Credit Card,Completed
ORD-101459,2024-05-07,CUST-00728,Liam Nakamura,Small Business,United States,North America,Electronics,Laptop Stand,2,48.85,0.0,19.18,Debit Card,Completed
ORD-104458,2024-09-04,CUST-00698,Patricia Rossi,Consumer,United States,North America,Apparel,Wool Socks,1,44.41,0.2,23.37,PayPal,Completed
ORD-105357,2023-11-24,CUST-00684,Hiro Miller,Enterprise,United States,North America,Apparel,Running Shoes,1,21.21,0.0,24.41,Credit Card,Completed
ORD-101943,2023-12-23,CUST-00844,Linda Silva,Small Business,Spain,Europe,Electronics,Laptop Stand,2,118.2,0.0,18.61,PayPal,Completed
ORD-100896,2024-02-16,CUST-00567,Sofia Nakamura,Small Business,Brazil,South America,Office,Notebook Set,2,66.64,0.0,6.47,Gift Card,Completed
ORD-105463,2023-12-13,CUST-00628,Olivia Silva,Consumer,India,Asia,Sports & Outdoors,Yoga Mat,1,179.14,0.0,12.42,Credit Card,Completed
ORD-101733,2024-01-15,CUST-00558,Robert Silva,Small Business,United States,North America,Beauty,Lip Balm,4,32.3,0.0,20.18,Credit Card,Completed
ORD-106127,2024-09-23,CUST-00519,Ines Jones,Small Business,Brazil,South America,Electronics,Smartphone Case,1,179.78,0.0,14.51,PayPal,Cancelled
ORD-102356,2024-01-23,CUST-00215,Priya Smith,Consumer,Spain,Europe,Electronics,Laptop Stand,2,81.0,0.2,6.37,Bank Transfer,Completed
ORD-104876,2024-08-15,CUST-00254,Liam Martinez,Small Business,United States,North America,Home & Kitchen,Cutting Board,1,84.14,0.0,15.5,PayPal,Completed
ORD-100128,2024-08-06,CUST-00670,David Williams,Consumer,India,Asia,Apparel,Denim Jacket,1,32.55,0.0,11.89,Gift Card,Completed
ORD-102166,2024-06-01,CUST-00707,Tom Williams,Consumer,Canada,North America,Office,Wireless Mouse,3,34.21,0.0,9.47,Credit Card,Completed
ORD-106101,2023-11-17,CUST-00677,Chen Kumar,Consumer,United States,North America,Apparel,Wool Socks,1,72.02,0.0,14.25,Debit Card,Completed
ORD-102197,2023-11-18,CUST-00045,Grace Zhang,Consumer,Spain,Europe,Sports & Outdoors,Camping Tent,1,126.34,0.0,20.78,Credit Card,Completed
ORD-100820,2024-06-03,CUST-00547,Robert Jones,Small Business,India,Asia,Electronics,Bluetooth Speaker,4,34.62,0.0,2.77,Debit Card,Completed
ORD-102563,2024-04-08,CUST-00469,Hiro Brown,Consumer,Mexico,South America,Sports & Outdoors,Hiking Backpack,2,89.23,0.0,23.54,Bank Transfer,Completed
ORD-103613,2023-08-29,CUST-00386,David Johnson,Consumer,United States,North America,Beauty,Lip Balm,1,22.47,0.15,19.7,PayPal,Completed
ORD-103083,2023-03-27,CUST-00322,Wei Williams,Enterprise,Germany,Europe,Home & Kitchen,Cutting Board,2,81.29,0.0,24.14,Credit Card,Completed
ORD-105211,2024-11-30,CUST-00229,Tom Silva,Consumer,Germany,Europe,Electronics,Headphones,4,84.35,0.0,9.78,Debit Card,Completed
ORD-106433,2024-02-09,CUST-00646,Mary Williams,,Spain,Europe,Home & Kitchen,Blender,1,135.46,0.0,21.58,PayPal,Completed
ORD-103120,2024-04-17,CUST-00679,,Small Business,Brazil,South America,Home & Kitchen,Cutting Board,1,137.08,0.0,16.38,Credit Card,Completed
ORD-104071,2024-08-22,CUST-00007,Chen Costa,Small Business,India,Asia,Sports & Outdoors,Water Bottle,1,71.36,0.0,10.46,Credit Card,Completed
ORD-100031,2024-07-08,CUST-00641,Raj Martinez,Consumer,Germany,Europe,Electronics,Smartphone Case,5,210.95,0.05,12.7,Credit Card,Completed
ORD-106965,2024-07-24,CUST-00536,Tom Garcia,Enterprise,Canada,North America,Office,Standing Desk Mat,1,24.72,0.15,23.87,Debit Card,Completed
ORD-106567,2024-08-27,CUST-00386,David Johnson,Consumer,United States,North America,Apparel,T-Shirt,3,29.12,0.0,16.59,Credit Card,Completed
ORD-102987,2023-03-30,CUST-00222,Yuki Johnson,Consumer,India,Asia,Beauty,Hair Dryer,4,53.26,0.0,5.98,PayPal,Returned
ORD-103839,2023-05-20,CUST-00792,Ana Garcia,Consumer,United States,North America,Electronics,Bluetooth Speaker,1,35.65,0.0,15.12,PayPal,Completed
ORD-106587,2024-02-10,CUST-00769,Raj Rodriguez,Consumer,France,Europe,Beauty,Shampoo,2,13.57,0.0,14.27,Credit Card,Completed
ORD-105462,2024-06-26,CUST-00623,Ahmed Dubois,Consumer,France,Europe,Apparel,T-Shirt,1,42.9,0.0,7.96,Credit Card,Returned
ORD-106064,2024-05-31,CUST-00129,John Davis,Enterprise,India,Asia,Home & Kitchen,Throw Pillow,1,60.82,0.0,2.98,Bank Transfer,Returned
ORD-106130,2024-01-25,CUST-00198,Yuki Rodriguez,Consumer,Spain,Europe,Electronics,Laptop Stand,1,51.71,0.0,5.14,Credit Card,Completed
ORD-100846,2024-04-15,CUST-00077,John Silva,Consumer,United States,North America,Sports & Outdoors,Water Bottle,2,64.04,0.0,14.9,Credit Card,Completed
ORD-105722,2024-06-18,CUST-00751,Yuki Kumar,Small Business,United Kingdom,Europe,Apparel,Baseball Cap,1,18.58,0.05,10.3,Bank Transfer,Completed
ORD-106461,2024-06-24,CUST-00104,,Consumer,UNITED KINGDOM,Europe,Office,Wireless Mouse,2,69.89,0.0,9.06,Debit Card,Returned
ORD-104368,2024-07-16,CUST-00213,Ines Muller,Small Business,Japan,Asia,Apparel,Baseball Cap,1,27.29,0.0,14.21,Debit Card,Completed
ORD-100928,2024-07-10,CUST-00070,James Muller,Consumer,Germany,Europe,Office,Wireless Mouse,2,23.75,0.0,4.39,Credit Card,Completed
ORD-103645,2024-08-07,CUST-00126,Tom Williams,Enterprise,Germany,Europe,Electronics,USB-C Cable,1,74.97,0.0,13.64,Bank Transfer,Completed
ORD-106832,2023-09-21,CUST-00690,Grace Nakamura,Consumer,Germany,Europe,Apparel,T-Shirt,1,41.28,0.0,10.4,Credit Card,Completed
ORD-100451,2023-08-16,CUST-00468,Grace Johnson,Enterprise,United Kingdom,Europe,Home & Kitchen,Coffee Maker,2,32.38,0.0,21.92,Credit Card,Completed
ORD-103385,2023-09-05,CUST-00531,Michael Brown,Consumer,Brazil,South America,Electronics,USB-C Cable,2,123.3,0.0,8.75,Credit Card,Completed
ORD-102883,2024-09-01,CUST-00297,Elizabeth Brown,Small Business,United Kingdom,Europe,Apparel,Wool Socks,1,36.74,0.05,3.72,Credit Card,Completed
ORD-106495,2024-07-01,CUST-00415,Wei Davis,Consumer,United Kingdom,Europe,Home & Kitchen,Coffee Maker,1,136.13,0.15,15.06,Credit Card,Completed
ORD-103810,2024-10-18,CUST-00029,Wei Smith,Consumer,India,Asia,Electronics,Headphones,2,210.94,0.0,6.16,Debit Card,Completed
ORD-101120,2024-08-13,CUST-00663,Patricia Garcia,Small Business,Mexico,South America,Apparel,Wool Socks,1,85.06,0.0,8.3,Credit Card,Completed
ORD-105803,2024-03-22,CUST-00280,Carlos Nakamura,Consumer,France,Europe,Apparel,Running Shoes,2,11.92,0.0,22.14,Bank Transfer,Completed
ORD-101782,2023-11-16,CUST-00341,David Rossi,Small Business,Mexico,South America,Sports & Outdoors,Water Bottle,5,49.31,0.0,8.82,Credit Card,Completed
ORD-101787,2024-01-23,CUST-00583,Priya Tanaka,Consumer,Germany,Europe,Apparel,Running Shoes,1,26.33,0.1,7.24,Debit Card,Completed
ORD-100325,2023-09-11,CUST-00122,Carlos Johnson,Small Business,United Kingdom,Europe,Apparel,Wool Socks,1,15.92,0.0,23.72,Credit Card,Completed
ORD-106754,2023-08-07,CUST-00566,Linda Kumar,Consumer,Japan,Asia,Office,Wireless Mouse,1,24.15,0.0,12.58,Debit Card,Completed
ORD-104674,2023-03-23,CUST-00752,David Zhang,Enterprise,France,Europe,Apparel,Baseball Cap,4,41.72,0.0,2.59,PayPal,Completed
ORD-105639,2023-12-08,CUST-00172,Robert Garcia,Consumer,United States,North America,Electronics,Laptop Stand,1,134.44,0.0,2.44,Credit Card,Completed
ORD-100457,2024-02-18,CUST-00248,David Williams,Small Business,United States,North America,Apparel,Denim Jacket,2,86.62,0.0,9.65,Gift Card,Completed
ORD-106509,2024-02-08,CUST-00059,Jennifer Brown,Consumer,Germany,Europe,Sports & Outdoors,Camping Tent,1,98.55,0.0,18.63,Credit Card,Completed
ORD-101354,2024-10-28,CUST-00364,Lucas Martinez,Consumer,Italy,Europe,Apparel,T-Shirt,1,69.1,0.0,19.05,Debit Card,Completed
ORD-104491,2024-06-12,CUST-00264,Patricia Silva,Consumer,United Kingdom,Europe,Electronics,USB-C Cable,4,174.77,0.0,,PayPal,Completed
